"ProductName","Provenance","StorageType","Entity","Attribute","DataType","LinkedTo","Property"
"ICMS","icms","RDBMS-Postgres-Django","web_ironsteelchecklist","validity_period_correct","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_country","id","int4--integer","data_migration_cfsschedule","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_outwardprocessingtradeapplication","importapplication_ptr_id","int4--integer","web_outwardprocessingtradeapplication_documents","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_countrytranslation","translation_set_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_filecombined","created_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_accessrequest","exporter_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_cfsproduct","schedule_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_sigltransmission","response_code","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_outwardprocessingtradeapplication","fq_maintained_in_eu_r","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_personalemail","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_silapplication","eu_single_market","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_oilsupplementaryreportfirearm","is_no_firearm","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exporter","id","int4--integer","web_exporteraccessrequest","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_user","username","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_endorsementtemplate","template_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_certificateofgoodmanufacturingpracticeapplication","manufacturer_address_entry_type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_countrygroup","comments","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_casenote","note","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_country","id","int4--integer","data_migration_exportapplicationcountries","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_dflapplication","constabulary_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_certificateofgoodmanufacturingpracticeapplicb619","responsible_person_address","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_userimportcertificate","reference","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_casenote_files","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsupplementaryreportfirearmsection2","is_manual","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_section5authority","start_date","date--date","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importer","id","int4--integer","data_migration_accessrequest","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_actquantity","infinity","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection582other","manufacture","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exporter","id","int4--integer","data_migration_exportapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_firearmsact","act","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_file","id","int4--integer","web_furtherinformationrequest_files","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_derogationschecklist","validity_period_correct","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplication_case_emails","caseemail_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_woodquotaapplication","additional_comments","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_user","password","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_furtherinformationrequest","request_detail","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_textileschecklist","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_section5authority","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplication_variation_requests","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_commodity","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_furtherinformationrequest","closed_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_oilsupplementaryreportfirearm","is_upload","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_optchecklist","fir_required","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection2","is_upload","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silapplication_user_section5","silusersection5_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_updaterequest","closed_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silgoodssection582other","manufacture","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","process_ptr_id","int4--integer","web_sanctionsandadhocapplicationgoods","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_furtherinformationrequest","folder_id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_section5authority","postcode","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplicationcertificate","revoke_reason","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_productlegislation","ni_legislation","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_dflapplication","id","int4--integer","data_migration_dflgoodscertificate","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_user","account_status_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplicationtype","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection2","calibre","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_oilsupplementaryreportfirearm","calibre","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_user","email","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_textilesapplication","importapplication_ptr_id","int4--integer","web_textilesapplication_supporting_documents","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_user","organisation","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_dflchecklist","import_application_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_user_groups","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_textileschecklist","validity_period_correct","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_filefolder","folder_id","int4--integer","data_migration_casenote","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_approvalrequest","process_ptr_id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_casereference","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importergroupobjectpermission","group_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silapplication","id","int4--integer","data_migration_silgoodssection582obsolete","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplication","variation_no","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_template","template_code","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_casenote","create_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplication","process_ptr_id","int4--integer","web_certificateofmanufactureapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_template","template_name","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_caseemail","to","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_accessrequest","reference","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_dflchecklist","endorsements_listed","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_process","is_active","bool--boolean","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection2","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection2","goods_certificate_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importcontact","entity","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection582obsolete","calibre","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_commodity","id","int4--integer","web_sanctionsandadhocapplicationgoods","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_outwardprocessingtradeapplication","rate_of_yield_calc_method","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplicationlicence","licence_start_date","date--date","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplication","last_updated_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_outwardprocessingtradeapplication","importapplication_ptr_id","int4--integer","web_optchecklist","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplication","case_owner_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_openindividuallicenceapplication","know_bought_from","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_litehmrcchiefrequest","case_reference","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_sillegacygoods","obsolete_calibre_legacy_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_furtherinformationrequest","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_cfsproductactiveingredient","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection1","model","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","process_ptr_id","int4--integer","web_litehmrcchiefrequest","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_filetarget","folder_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplication","cad_id","int4--integer","data_migration_certificateofmanufactureapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_updaterequest","status","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_personalemail","user_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_importcontact","region","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsupplementaryreportfirearmsection582other","is_no_firearm","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_dflsupplementaryreportfirearm","serial_number","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_ironsteelchecklist","response_preparation","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_outwardprocessingtradeapplication","fq_manufacturing_within_eu","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_country","id","int4--integer","data_migration_countrytranslation","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_section5authority_linked_offices","section5authority_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsectionlegacy","report_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silapplication","section2","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silapplication","know_bought_from","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importer","id","int4--integer","data_migration_importapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection5","serial_number","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_filefolder","folder_id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplication","case_owner_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_casedocument","certificate_id","int4--integer","data_migration_exportcertificatecasedocumentreferencedata","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_oilsupplementaryreport","bought_from_legacy_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_user","id","int4--integer","data_migration_sigltransmission","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_personalemail","email","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_commoditygroup","group_description","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_outwardprocessingtradeapplication","customs_office_address","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_textilesapplication","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplication","case_note_xml","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_cfsproduct","id","int4--integer","web_cfsproductactiveingredient","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_withdrawapplication","response_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection1","is_active","bool--boolean","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_commoditygroup","group_description","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsupplementaryreport","supplementary_info_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silchecklist","authority_received","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silchecklist","within_auth_restrictions","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_mailshot","is_to_exporters","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_accessrequest","organisation_address","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_variationrequest","what_varied","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silgoodssection2","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_derogationschecklist","beneficiaries_not_on_list","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplication","ima_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_optchecklist","authority_to_issue","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_woodquotaapplication_contract_documents","woodcontractfile_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_ironsteelchecklist","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_silgoodssection1","description","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_certificateofgoodmanufacturingpracticeapplication","is_manufacturer","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_gmpfile","file_ptr_id","int4--integer","web_certificateofgoodmanufacturingpracticeapplication_suppo1002","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_filefolder","folder_id","int4--integer","data_migration_certificateofgoodmanufacturingpracticeapplicb619","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_approvalrequest","request_date","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection582other","is_no_firearm","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection582obsolete","obsolete_calibre_legacy_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsupplementaryreportfirearmsection582obsolete","proofing","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_casenote","created_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_accessrequest","status","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_outwardprocessingtradeapplication","fq_further_authorisation","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_commoditygroup","group_code","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_country","is_active","bool--boolean","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_priorsurveillanceapplication","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_sanctionsandadhocapplicationgoods","commodity_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_commoditygroup","id","int4--integer","web_textilesapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication_sigl_transmissions","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplicationcertificate","show_in_workbasket","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_sanctionemail","created_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_variationrequest","why_varied","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_furtherinformationrequest","access_request_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_usage","maximum_allocation","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_file","id","int4--integer","web_gmpfile","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_woodquotaapplication_supporting_documents","file_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","licence_reference_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","django_celery_results_taskresult","periodic_task_name","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsupplementaryreportfirearmsection5","serial_number","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_priorsurveillanceapplication","importapplication_ptr_id","int4--integer","web_priorsurveillanceapplication_supporting_documents","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_dflgoodscertificate","file_ptr_id","int4--integer","web_dflsupplementaryreportfirearm","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importcontact","postcode","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection582other","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_obsoletecalibre","name","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_country","type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_commodity","end_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_updaterequest","is_active","bool--boolean","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_exporteruserobjectpermission","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_caseemail","id","int4--integer","web_caseemail_attachments","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_clausequantity","infinity","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_countrygroup","name","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","process_ptr_id","int4--integer","web_ironsteelapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_exporteraccessrequest","link_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_derogationschecklist","supporting_document_received","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplicationtype","type_code","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsupplementaryreportfirearmsection582other","proofing","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","django_celery_results_taskresult","task_id","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_oilsupplementaryreportfirearm","report_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_filecombined","target_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_outwardprocessingtradeapplication","teg_goods_description","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_ironsteelapplication_supporting_documents","file_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_mailshot","is_active","bool--boolean","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_countrytranslationset","is_active","bool--boolean","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_sigltransmission","status","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_checklistfirearmsoilapplication","authority_police","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplicationtype","type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationlicence","licence_start_date","date--date","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_user","id","int4--integer","data_migration_furtherinformationrequest","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_oilsupplementaryreport","id","int4--integer","data_migration_oilsupplementaryreportfirearm","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importer","id","int4--integer","web_firearmsauthority","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_derogationsapplication","value","numeric--numeric","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_filetarget","target_type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","django_celery_results_taskresult","task_args","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_accessrequest","last_update_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection582other","ignition_details","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_textilesapplication","category_licence_description","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exporteruserobjectpermission","permission_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_user","id","int4--integer","web_importapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplication","id","int4--integer","data_migration_furtherinformationrequest","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_userimportcertificate","updated_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_oilsupplementaryreportfirearm","proofing","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_variationrequest","status","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplicationtype","usage_auto_category_desc_flag","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","auth_group_permissions","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_dflgoodscertificate","target_id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_caseemail","ima_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_outwardprocessingtradeapplication","id","int4--integer","data_migration_opttegcommodity","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_optchecklist","fir_required","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_accessrequest","submit_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","guardian_groupobjectpermission","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_chiefrequestresponseerrors","error_msg","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_accessrequest","status","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_furtherinformationrequest_files","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_woodquotaapplication","additional_comments","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsupplementaryreportfirearmsection5","is_manual","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_furtherinformationrequest","response_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplicationcertificate","updated_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_oilsupplementaryreport","bought_from_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_unit","description","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exporter_offices","id","int4--integer","NONE","PRIMARY KEY"
